"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2019";"Marzo";"15649.61";"29294.44";"1060"
"2019";"Abril";"17965.23";"32424.11";""
"2019";"Mayo";"20247.45";"37295.61";""
"2019";"Junio";"22256.9";"40333.43";""
"2019";"Julio";"26294.95";"47906.37";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/islas-baleares/302"
"Titulo":"Evolución del consumo de carburante en Islas Baleares﻿ "
"Subtitulo":""
