"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2016";"Abril";"4925";"52574.16";"228.22"
"2016";"Mayo";"5148.74";"48751.78";"263.59"
"2016";"Junio";"5326.27";"50026.2";"237.94"
"2016";"Julio";"5078.85";"44432.35";"319.68"
"2016";"Agosto";"5921.51";"45589.92";"343.26"
"2016";"Septiembre";"5325.62";"47710.55";"305.45"
"2016";"Octubre";"5233.07";"47345.44";"293.57"
"2016";"Noviembre";"4721.64";"48038.15";"208.51"
"2016";"Diciembre";"4795.25";"47762.3";"221.45"
"2017";"Enero";"4635.15";"49946.82";"185.59"
"2017";"Febrero";"4316.95";"49670.84";"196.88"
"2017";"Marzo";"5190.89";"56642.89";"224.96"
"2017";"Abril";"5146.53";"51407.88";"281.69"
"2017";"Mayo";"5425.43";"53349.96";"273.36"
"2017";"Junio";"5456.06";"55224.52";"307.07"
"2017";"Julio";"5195.34";"51326.87";"303.24"
"2017";"Agosto";"6036.89";"49591.75";"342.42"
"2017";"Septiembre";"5434.06";"50728.43";"273.9"
"2017";"Octubre";"5613.4";"54752.72";"310.7"
"2017";"Noviembre";"5128.75";"56869";"207.98"
"2017";"Diciembre";"5067.36";"51147.58";"230.47"
"2018";"Enero";"5211.26";"59509.26";"185.77"
"2018";"Febrero";"4409.07";"51022.49";"195.9"
"2018";"Marzo";"5404.36";"62837.36";"272.59"
"2018";"Abril";"5420.06";"58091.27";"227.37"
"2018";"Mayo";"5915.92";"60863.13";"298.1"
"2018";"Junio";"5892.01";"58895.91";"312.56"
"2018";"Julio";"5738.4";"51459.63";"317.83"
"2018";"Agosto";"6626.88";"49631.17";"368.57"
"2018";"Septiembre";"5812.06";"46741.11";"279.58"
"2018";"Octubre";"5987.65";"54604.37";"314.92"
"2018";"Noviembre";"5534.04";"54616.84";"240.52"
"2018";"Diciembre";"5950.22";"53876.82";"310.84"
"2019";"Enero";"4768.76";"54369.43";"187.59"
"2019";"Febrero";"4967.01";"58054.67";""
"2019";"Marzo";"5684.11";"57051.77";"289"
"2019";"Abril";"5959.04";"55870.71";""
"2019";"Mayo";"6088.48";"56631.92";""
"2019";"Junio";"5943.51";"52102.73";""
"2019";"Julio";"6373.25";"55902.96";""
;;;;
;;;;
"Métrica":"Gasolina 95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/navarra/307"
"Titulo":"Evolución del consumo de carburante en Navarra. Comunidad Foral de﻿ "
"Subtitulo":""
