"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2015";"Noviembre";"12974.73";"134070.17";"925.66"
"2015";"Diciembre";"14077.41";"128614.27";"1030.97"
"2016";"Enero";"12079.73";"122884.91";"759.5"
"2016";"Febrero";"12654.43";"133841.75";"854.98"
"2016";"Marzo";"13467.29";"137323.51";"997.28"
"2016";"Abril";"14013.55";"148594.97";"941.83"
"2016";"Mayo";"15027.14";"156009.15";"995.19"
"2016";"Junio";"14458.03";"149910.47";"1054.41"
"2016";"Julio";"15402.28";"148341.87";"1347.96"
"2016";"Agosto";"14687.15";"128541.58";"1451.14"
"2016";"Septiembre";"14261.91";"141275.68";"986.58"
"2016";"Octubre";"13971.78";"141189.96";"1005.95"
"2016";"Noviembre";"13249.23";"147456.69";"902.03"
"2016";"Diciembre";"13825.56";"133884.74";"1129.63"
"2017";"Enero";"12874.05";"138353.18";"793.14"
"2017";"Febrero";"12058.92";"138697.67";"790.69"
"2017";"Marzo";"14472.84";"164151.05";"1061.97"
"2017";"Abril";"14028.8";"139924.95";"1125.18"
"2017";"Mayo";"15253.2";"150708.42";"1101.24"
"2017";"Junio";"15850.8";"151161.51";"1194.59"
"2017";"Julio";"15658.32";"150535.17";"1322.26"
"2017";"Agosto";"15800.3";"135662.14";"1504.49"
"2017";"Septiembre";"14447.58";"148080.63";"1047.2"
"2017";"Octubre";"15936.96";"154593.25";"1085.49"
"2017";"Noviembre";"14018.95";"156383.1";"989.57"
"2017";"Diciembre";"14177.62";"141404.82";"1072.43"
"2018";"Enero";"13654.77";"148577.54";"935.27"
"2018";"Febrero";"12593.35";"143935.59";"842.71"
"2018";"Marzo";"14956.46";"158451.85";"1042.12"
"2018";"Abril";"14874.75";"149413.85";"1090.51"
"2018";"Mayo";"15972.63";"153152.65";"1102.36"
"2018";"Junio";"16214.3";"160911.6";"1118.99"
"2018";"Julio";"16933.35";"158771.61";"1377.48"
"2018";"Agosto";"16843.98";"139697.96";"1417.97"
"2018";"Septiembre";"15653.8";"147064.7";"1151.1"
"2018";"Octubre";"16463.84";"163435.28";"1150.55"
"2018";"Noviembre";"14956.16";"156605.07";"975.96"
"2018";"Diciembre";"15685.53";"142843.36";"1277.01"
"2019";"Enero";"13949.07";"151349.17";"879.53"
"2019";"Febrero";"14082.45";"153245.16";""
"2019";"Marzo";"15768.74";"153099.94";"1061"
"2019";"Abril";"16277.81";"151859.77";""
"2019";"Mayo";"17239.09";"160049.5";""
"2019";"Junio";"16754.71";"145804.05";""
"2019";"Julio";"18597.66";"155777.84";""
;;;;
;;;;
"Métrica":"Gasolina 95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/pais-vasco/308"
"Titulo":"Evolución del consumo de carburante en País Vasco﻿ "
"Subtitulo":""
