"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2016";"Enero";"34144.23";"159351.62";"1480.7"
"2016";"Febrero";"35984.04";"171636.01";"1584.9"
"2016";"Marzo";"39476.55";"181396.01";"1918.92"
"2016";"Abril";"38585.33";"181008.95";"1834.26"
"2016";"Mayo";"39778.48";"183116.66";"1919.43"
"2016";"Junio";"42712.51";"188409.99";"2122.81"
"2016";"Julio";"47780.32";"197723.83";"2810.06"
"2016";"Agosto";"49113.2";"193347.18";"2442.37"
"2016";"Septiembre";"42369.6";"183878.42";"2059.63"
"2016";"Octubre";"39862.22";"174606.25";"1946.45"
"2016";"Noviembre";"37093";"175847";"1833.11"
"2016";"Diciembre";"37969.65";"175157.81";"1857.29"
"2017";"Enero";"33837.6";"161391.24";"1472.14"
"2017";"Febrero";"34627.14";"169233.68";"1668.48"
"2017";"Marzo";"40602.88";"194054.68";"2107.56"
"2017";"Abril";"39916.95";"173988.56";"2225.96"
"2017";"Mayo";"41779.26";"191958.67";"1982.43"
"2017";"Junio";"46607.39";"199501.39";"2433.71"
"2017";"Julio";"47979.95";"194368.6";"2597.88"
"2017";"Agosto";"49735.4";"193979.32";"2645.78"
"2017";"Septiembre";"43026.22";"180784.68";"2178.68"
"2017";"Octubre";"41911.16";"184562.84";"2163.24"
"2017";"Noviembre";"38553.23";"176509.79";"1968.15"
"2017";"Diciembre";"38419.03";"171442.99";"1992.85"
"2018";"Enero";"36326.95";"171775.76";"1672.22"
"2018";"Febrero";"35521.57";"169538.88";"1578.08"
"2018";"Marzo";"42174.27";"191330.68";"2137.8"
"2018";"Abril";"39428.66";"176787.44";"1888.9"
"2018";"Mayo";"43209.76";"189113.95";"2287.34"
"2018";"Junio";"45989.79";"189907.98";"2272.08"
"2018";"Julio";"52346.56";"202993.38";"2646.39"
"2018";"Agosto";"53648.12";"193521.75";"2696.98"
"2018";"Septiembre";"42902.5";"170690.2";"2100.69"
"2018";"Octubre";"44414.1";"182183.03";"2130.87"
"2018";"Noviembre";"41336.5";"177509.43";"1897.14"
"2018";"Diciembre";"42260.49";"173363.83";"2091.59"
"2019";"Enero";"39719.14";"173912.39";"1843.24"
"2019";"Febrero";"37683.84";"164211.2";""
"2019";"Marzo";"41689.31";"173300.49";"2104"
"2019";"Abril";"44615.11";"181732.2";""
"2019";"Mayo";"45464.19";"187996.31";""
"2019";"Junio";"46890.91";"181987.94";""
"2019";"Julio";"56924.23";"207455.8";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/comunidad-valenciana/299"
"Titulo":"Evolución del consumo de carburante en Comunidad Valenciana﻿ "
"Subtitulo":""
