"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2018";"Diciembre";"11662.52";"71805.39";"799.96"
"2019";"Enero";"9812.68";"68606.74";"496.65"
"2019";"Febrero";"9699.13";"67077.06";""
"2019";"Marzo";"11165.46";"73048.31";"660"
"2019";"Abril";"11909.59";"73534.52";""
"2019";"Mayo";"11862.17";"77010.47";""
"2019";"Junio";"12157.89";"74014.08";""
"2019";"Julio";"13917.55";"82804.86";""
;;;;
;;;;
"Métrica":"Gasolina 95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/aragon/291"
"Titulo":"Evolución del consumo de carburante en Aragón﻿ "
"Subtitulo":""
