"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2017";"Septiembre";"7439.12";"52894.03";"315.36"
"2017";"Octubre";"7127.07";"53868.88";"288.36"
"2017";"Noviembre";"6473.19";"50537.5";"244.07"
"2017";"Diciembre";"7255.91";"52719.5";"293.48"
"2018";"Enero";"6862.51";"50885.3";"222.11"
"2018";"Febrero";"6405.74";"50473.68";"226"
"2018";"Marzo";"7365.81";"56272.41";"290.83"
"2018";"Abril";"7533.46";"55153.55";"293.91"
"2018";"Mayo";"7971.8";"58154.66";"325.22"
"2018";"Junio";"8145.37";"57679.75";"302.5"
"2018";"Julio";"8652.21";"60346.67";"386.84"
"2018";"Agosto";"9940.12";"62721.13";"440.35"
"2018";"Septiembre";"7944.67";"55806.94";"331.77"
"2018";"Octubre";"7795.29";"58225.51";"329.37"
"2018";"Noviembre";"7110.38";"54700.3";"282.45"
"2018";"Diciembre";"7980.33";"54906.82";"342.46"
"2019";"Enero";"7003.93";"52714.9";"270.88"
"2019";"Febrero";"6392.08";"49671.52";""
"2019";"Marzo";"7183.02";"54904.95";"288"
"2019";"Abril";"8375.71";"57965.69";""
"2019";"Mayo";"8360.62";"60506.81";""
"2019";"Junio";"8009.71";"58071.75";""
"2019";"Julio";"9331.99";"64126.89";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Diesel"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Métrica":"Gasolina 98"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
"SonDatosNumericos":"True"
;;;;
;;;;
"Url":"https://wwwepdataes/evolucion-consumo-carburante-comunidad/952727ae-a175-4f95-9c18-638a72fcca0b/extremadura/300"
"Titulo":"Evolución del consumo de carburante en Extremadura﻿ "
"Subtitulo":""
