"Año";"Periodo";"Gasolina95";"Diesel";"Gasolina 98"
"2016";"Septiembre";"2450.3";"16689.77";"151.35"
"2016";"Octubre";"2865.21";"18164.6";"139.09"
"2016";"Noviembre";"2761.44";"18888.71";"145.11"
"2016";"Diciembre";"3001.6";"19068.63";"150.3"
"2017";"Enero";"2623.27";"17473";"88.15"
"2017";"Febrero";"2644.19";"17495.92";"126.49"
"2017";"Marzo";"3172.53";"19237.63";"152.81"
"2017";"Abril";"3268.65";"18151.4";"171.07"
"2017";"Mayo";"3129.52";"19895.57";"162.48"
"2017";"Junio";"3406.75";"20566.2";"200.73"
"2017";"Julio";"3692.9";"21076";"235.11"
"2017";"Agosto";"3839.4";"20156.7";"207.46"
"2017";"Septiembre";"3476.41";"21289.61";"193.03"
"2017";"Octubre";"3505.39";"21729.35";"136.91"
"2017";"Noviembre";"3010.14";"21140.68";"180.95"
"2017";"Diciembre";"3059.79";"19655.22";"178.16"
"2018";"Enero";"1984.95";"15352.91";"115.66"
"2018";"Febrero";"2372.79";"17540.27";"118.6"
"2018";"Marzo";"3083.05";"19683.3";"130.88"
"2018";"Abril";"2260.94";"18051.84";"140.68"
"2018";"Mayo";"2434.37";"18306.91";"153.25"
"2018";"Junio";"2557.75";"17791.42";"108.72"
"2018";"Julio";"2626.06";"17816.69";"163.05"
"2018";"Agosto";"2877.5";"15194.01";"152.11"
"2018";"Septiembre";"2378.17";"14781.86";"140.27"
"2018";"Octubre";"2605.59";"16175.86";"137.22"
"2018";"Noviembre";"2143.51";"14727.87";"127.07"
"2018";"Diciembre";"2307.35";"15995.06";"143.91"
"2019";"Enero";"1718.54";"12933.24";"100.39"
"2019";"Febrero";"1635.77";"13085";""
"2019";"Marzo";"1953.62";"14418";"127"
"2019";"Abril";"2006.54";"13756.72";""
"2019";"Mayo";"1965.92";"14461.41";""
"2019";"Junio";"1780.2";"12683.29";""
"2019";"Julio";"2230.38";"14360.73";""
;;;;
;;;;
"Métrica":"Gasolina95"
"Fuente":"Cores"
"Clasificación":""
"Unidad":"Toneladas de combustible"
"Escala":"Unidades"
"EscalaFactorPotencia10":"0"
